Time (s),Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8
13.356870651245117,91629.9,91832.2,103551.5,103724.3,119901.1,98320.2,108009.7,96419.2
13.425158500671387,91617.6,91822.4,103541.6,103717.1,119884.7,98319.7,107987.8,96447.5
13.494698286056519,91605.5,91814.5,103531.0,103710.6,119866.7,98321.6,107963.2,96467.4
13.562922239303589,91592.9,91808.8,103519.6,103705.1,119851.2,98320.6,107939.9,96498.9
13.63121747970581,91580.2,91800.3,103502.2,103699.3,119836.9,98321.1,107916.8,96517.6
13.700181722640991,91566.2,91797.8,103487.5,103693.6,119821.3,98319.8,107894.5,96549.4
13.767213106155396,91554.2,91795.7,103470.8,103688.3,119807.2,98320.9,107872.3,96569.7
13.836256504058838,91542.3,91795.6,103451.8,103684.0,119792.0,98320.8,107851.7,96584.7
13.903985261917114,91532.0,91788.7,103429.8,103677.3,119776.9,98319.5,107830.7,96610.5
13.972782611846924,91519.1,91782.3,103416.8,103672.1,119762.1,98320.8,107809.2,96622.6
14.04145622253418,91505.9,91776.7,103402.7,103665.0,119747.5,98322.4,107787.0,96650.9
14.109946966171265,91494.9,91770.4,103392.5,103659.3,119733.5,98320.6,107766.8,96670.4
14.177701711654663,91484.4,91763.8,103380.5,103653.5,119722.2,98320.4,107748.3,96685.7
14.24638319015503,91472.2,91756.0,103368.0,103650.5,119708.4,98320.7,107728.5,96696.7
14.315181255340576,91459.3,91752.1,103357.7,103644.0,119697.8,98319.0,107707.8,96712.0
14.382900476455688,91446.9,91748.2,103345.5,103638.5,119684.2,98321.0,107687.5,96731.1
14.451253652572632,91434.3,91741.3,103337.5,103632.2,119672.5,98320.9,107669.5,96743.8
14.520145654678345,91423.3,91733.2,103326.1,103626.7,119659.6,98321.1,107650.0,96764.0
14.587855815887451,91413.8,91727.7,103318.0,103621.4,119648.0,98318.8,107631.5,96814.5
14.656201601028442,91402.2,91721.4,103306.9,103615.4,119636.8,98318.9,107613.5,96845.2
14.725297927856445,91389.2,91713.3,103297.5,103610.4,119624.2,98321.8,107597.8,96863.2
14.792714834213257,91377.2,91706.9,103288.0,103603.1,119613.7,98320.2,107579.9,96885.6
14.861384391784668,91366.5,91700.5,103279.6,103599.7,119603.6,98321.2,107564.5,96897.4
14.930193185806274,91354.8,91695.4,103269.5,103595.1,119592.7,98321.1,107546.9,96920.6
14.997877597808838,91342.9,91687.0,103260.4,103589.5,119583.7,98320.1,107529.9,96945.6
15.066899299621582,91331.4,91680.6,103251.1,103583.4,119572.2,98318.6,107514.5,96961.4
